projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments
Al,27.0,ZrO2,s,0.2736,MeV/u,9.1744,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.2889,MeV/u,9.087,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3029,MeV/u,9.3711,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3168,MeV/u,9.2695,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3314,MeV/u,9.4678,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3474,MeV/u,9.6803,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3641,MeV/u,9.6927,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3822,MeV/u,9.7477,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.3996,MeV/u,9.86,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.4149,MeV/u,9.644,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.4336,MeV/u,9.7419,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.4524,MeV/u,9.6397,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.4733,MeV/u,9.923,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Al,27.0,ZrO2,s,0.4823,MeV/u,9.7934,MeV/(mg/cm2),6.4,41.074,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.1358,MeV/u,5.9739,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.1491,MeV/u,6.5304,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.1659,MeV/u,6.8074,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.1799,MeV/u,7.1777,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.1975,MeV/u,7.5321,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.2094,MeV/u,7.6547,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.2213,MeV/u,7.9013,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.241,MeV/u,8.1004,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.2781,MeV/u,8.5609,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.2921,MeV/u,8.5281,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.3104,MeV/u,8.7429,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.3279,MeV/u,8.7563,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.3475,MeV/u,9.0639,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.3623,MeV/u,9.2016,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.3756,MeV/u,8.9829,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.4065,MeV/u,8.9171,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.424,MeV/u,9.1629,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.4401,MeV/u,9.192,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.4541,MeV/u,9.2212,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.471,MeV/u,9.2191,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.4822,MeV/u,9.1712,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
Mg,24.0,ZrO2,s,0.499,MeV/u,9.1846,MeV/(mg/cm2),6.4,41.074,2023-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.1643,MeV/u,4.865,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.1849,MeV/u,5.031,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.207,MeV/u,5.232,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.226,MeV/u,5.425,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.2504,MeV/u,5.503,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.2755,MeV/u,5.643,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.3006,MeV/u,5.896,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.3273,MeV/u,5.931,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.3501,MeV/u,5.86,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.3714,MeV/u,5.938,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.3934,MeV/u,5.797,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.4162,MeV/u,5.84,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.436,MeV/u,5.778,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.4786,MeV/u,5.97,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.4983,MeV/u,5.671,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.5257,MeV/u,5.872,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.5507,MeV/u,5.389,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.5728,MeV/u,5.45,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.5987,MeV/u,5.545,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
O,16.0,ZrO2,s,0.6268,MeV/u,5.273,MeV/(mg/cm2),6.4,41.0747,2024-11-27,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.1397,MeV/u,4.844,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.1604,MeV/u,5.229,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.178,MeV/u,5.455,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.1963,MeV/u,5.7,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.2169,MeV/u,5.953,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.2399,MeV/u,6.1,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.2628,MeV/u,6.248,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.2842,MeV/u,6.439,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.3056,MeV/u,6.411,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
F,19.0,ZrO2,s,0.3247,MeV/u,6.41,MeV/(mg/cm2),6.4,41.074000000000005,2024-03-01,2010,Msi2010,"M. Msimanga, C.M. Comrie, C.A. Pineda-Vargas, S. Murray Nucl. Instrum. Methods B 268, 1772",10.1016/j.nimb.2010.02.071,
