projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments,facility,technique,stopping_power_converted,stopping_unit_converted
Xe,131.0,Carbon,s,0.616,MeV/u,67.67,MeV/(mg/cm2),3,12.011,2023-11-27,2017,Ech2017,"A. Echler, P. Egelhof, P. Grabitz, H. Kettunen,S. Kraft-Bermuth, M. Laitinen,  K. Müller, M. Rossi, W.H. Trzaska, A. Virtanen Nucl. Instrum. Methods B 391, 38-51 (2017).",10.1007/s10909-013-1043-y,,,,67.67,MeV/(mg/cm2)
Xe,131.0,Carbon,s,0.67,MeV/u,69.68,MeV/(mg/cm2),3,12.011,2023-11-27,2017,Ech2017,"A. Echler, P. Egelhof, P. Grabitz, H. Kettunen,S. Kraft-Bermuth, M. Laitinen,  K. Müller, M. Rossi, W.H. Trzaska, A. Virtanen Nucl. Instrum. Methods B 391, 38-51 (2017).",10.1007/s10909-013-1043-y,,,,69.68,MeV/(mg/cm2)
Xe,131.0,Carbon,s,0.726,MeV/u,71.28,MeV/(mg/cm2),3,12.011,2023-11-27,2017,Ech2017,"A. Echler, P. Egelhof, P. Grabitz, H. Kettunen,S. Kraft-Bermuth, M. Laitinen,  K. Müller, M. Rossi, W.H. Trzaska, A. Virtanen Nucl. Instrum. Methods B 391, 38-51 (2017).",10.1007/s10909-013-1043-y,,,,71.28,MeV/(mg/cm2)
Xe,131.0,Carbon,s,0.784,MeV/u,72.94,MeV/(mg/cm2),3,12.011,2023-11-27,2017,Ech2017,"A. Echler, P. Egelhof, P. Grabitz, H. Kettunen,S. Kraft-Bermuth, M. Laitinen,  K. Müller, M. Rossi, W.H. Trzaska, A. Virtanen Nucl. Instrum. Methods B 391, 38-51 (2017).",10.1007/s10909-013-1043-y,,,,72.94,MeV/(mg/cm2)
Xe,131.0,Carbon,s,0.846,MeV/u,74.2,MeV/(mg/cm2),3,12.011,2023-11-27,2017,Ech2017,"A. Echler, P. Egelhof, P. Grabitz, H. Kettunen,S. Kraft-Bermuth, M. Laitinen,  K. Müller, M. Rossi, W.H. Trzaska, A. Virtanen Nucl. Instrum. Methods B 391, 38-51 (2017).",10.1007/s10909-013-1043-y,,,,74.2,MeV/(mg/cm2)
Xe,132.0,Ti,s,4.79,MeV/u,52.0,MeV/(mg/cm2),4,47.867,2023-11-27,1980,Bi1980,"R.Bimbot,D.Gardes,H.Geissel,T.Kitahara,P.Armbruster, A.Fleury,F.Hubert Nucl.Instrum.Methods 174, 231",10.1016/0029-554x(80)90436-x,,,,52.0,MeV/(mg/cm2)
Xe,132.0,Ti,s,4.72,MeV/u,52.7,MeV/(mg/cm2),4,47.867,2023-11-27,1980,Bi1980,"R.Bimbot,D.Gardes,H.Geissel,T.Kitahara,P.Armbruster, A.Fleury,F.Hubert Nucl.Instrum.Methods 174, 231",10.1016/0029-554x(80)90436-x,,,,52.7,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.405,MeV/u,35.6,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,35.6,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.509,MeV/u,40.2,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,40.2,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.609,MeV/u,43.7,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,43.7,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.711,MeV/u,46.6,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,46.6,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.811,MeV/u,49.1,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,49.1,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.905,MeV/u,50.4,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,50.4,MeV/(mg/cm2)
Xe,132.0,Ti,s,1.01,MeV/u,51.6,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,51.6,MeV/(mg/cm2)
Xe,132.0,Ti,s,1.11,MeV/u,52.3,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,52.3,MeV/(mg/cm2)
Xe,132.0,Ti,s,1.21,MeV/u,52.7,MeV/(mg/cm2),3.7,47.867,2023-11-27,1982,Gs1982b,"H.Geissel,Y.Laichter,W.F.W.Schneider and P.Armbruster Phys. Lett. 88A,26",,,,,52.7,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.3718939,MeV/u,32.76,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,32.76,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.3985606,MeV/u,34.62,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,34.62,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.609697,MeV/u,42.95,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,42.95,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.6306061,MeV/u,46.36,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,46.36,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.9642424,MeV/u,50.77,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,50.77,MeV/(mg/cm2)
Xe,132.0,Ti,s,0.9840909,MeV/u,48.52,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,48.52,MeV/(mg/cm2)
Xe,132.0,Ti,s,1.351818,MeV/u,53.26,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,53.26,MeV/(mg/cm2)
Xe,132.0,Ti,s,1.372121,MeV/u,52.26,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,52.26,MeV/(mg/cm2)
Xe,132.0,Ti,s,2.5,MeV/u,53.5,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,53.5,MeV/(mg/cm2)
Xe,132.0,Ti,s,4.0,MeV/u,54.5,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,54.5,MeV/(mg/cm2)
Xe,132.0,Ti,s,4.596364,MeV/u,55.53,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,55.53,MeV/(mg/cm2)
Xe,132.0,Ti,s,6.009167,MeV/u,52.8,MeV/(mg/cm2),5,47.867,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,52.8,MeV/(mg/cm2)
Xe,132.0,Au,s,24.41,MeV/u,20.3,MeV/(mg/cm2),1,196.96657,2023-11-27,1990,Ga1990,"H.Gauvin,R.Bimbot,J.Herault,B.Kubica,R.Anne,G.Bastin and F.Hubert Nucl.Instrum. Methods Phys.Res. B47,339",,,,,20.3,MeV/(mg/cm2)
Xe,132.0,Au,s,26.32,MeV/u,19.2,MeV/(mg/cm2),1,196.96657,2023-11-27,1990,Ga1990,"H.Gauvin,R.Bimbot,J.Herault,B.Kubica,R.Anne,G.Bastin and F.Hubert Nucl.Instrum. Methods Phys.Res. B47,339",,,,,19.2,MeV/(mg/cm2)
Xe,129.0,Au,s,22.33,MeV/u,20.5,MeV/(mg/cm2),1,196.96657,2023-11-27,1990,Ga1990,"H.Gauvin,R.Bimbot,J.Herault,B.Kubica,R.Anne,G.Bastin and F.Hubert Nucl.Instrum. Methods Phys.Res. B47,339",,,,,20.5,MeV/(mg/cm2)
Xe,129.0,Au,s,23.23,MeV/u,20.4,MeV/(mg/cm2),1,196.96657,2023-11-27,1990,Ga1990,"H.Gauvin,R.Bimbot,J.Herault,B.Kubica,R.Anne,G.Bastin and F.Hubert Nucl.Instrum. Methods Phys.Res. B47,339",,,,,20.4,MeV/(mg/cm2)
Xe,132.0,Au,s,4.95,MeV/u,25.7,MeV/(mg/cm2),5,196.96657,2023-11-27,1980,Bi1980,"R.Bimbot,D.Gardes,H.Geissel,T.Kitahara,P.Armbruster, A.Fleury,F.Hubert Nucl.Instrum.Methods 174, 231",10.1016/0029-554x(80)90436-x,,,,25.7,MeV/(mg/cm2)
Xe,132.0,Au,s,4.92,MeV/u,26.3,MeV/(mg/cm2),5,196.96657,2023-11-27,1980,Bi1980,"R.Bimbot,D.Gardes,H.Geissel,T.Kitahara,P.Armbruster, A.Fleury,F.Hubert Nucl.Instrum.Methods 174, 231",10.1016/0029-554x(80)90436-x,,,,26.3,MeV/(mg/cm2)
Xe,132.0,Au,s,4.89,MeV/u,24.5,MeV/(mg/cm2),5,196.96657,2023-11-27,1980,Bi1980,"R.Bimbot,D.Gardes,H.Geissel,T.Kitahara,P.Armbruster, A.Fleury,F.Hubert Nucl.Instrum.Methods 174, 231",10.1016/0029-554x(80)90436-x,,,,24.5,MeV/(mg/cm2)
Xe,132.0,Au,s,0.404,MeV/u,12.08,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,12.08,MeV/(mg/cm2)
Xe,132.0,Au,s,0.405,MeV/u,12.26,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,12.26,MeV/(mg/cm2)
Xe,132.0,Au,s,0.626,MeV/u,16.72,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,16.72,MeV/(mg/cm2)
Xe,132.0,Au,s,0.651,MeV/u,15.93,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,15.93,MeV/(mg/cm2)
Xe,132.0,Au,s,0.991,MeV/u,19.11,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,19.11,MeV/(mg/cm2)
Xe,132.0,Au,s,1.012,MeV/u,19.19,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,19.19,MeV/(mg/cm2)
Xe,132.0,Au,s,1.379,MeV/u,21.72,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,21.72,MeV/(mg/cm2)
Xe,132.0,Au,s,1.401,MeV/u,20.52,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,20.52,MeV/(mg/cm2)
Xe,132.0,Au,s,2.5,MeV/u,23.0,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,23.0,MeV/(mg/cm2)
Xe,132.0,Au,s,4.0,MeV/u,25.5,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,25.5,MeV/(mg/cm2)
Xe,132.0,Au,s,4.636,MeV/u,25.95,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,25.95,MeV/(mg/cm2)
Xe,132.0,Au,s,6.07,MeV/u,27.54,MeV/(mg/cm2),5,196.96657,2023-11-27,1982,GS1982c," H.Geissel, GSI 82-12 Report, PhD Thesis
    ""Investigations on the deceleration of heavy ions in matter
    in the energy range from 0.5-10 MeV/amu"". Justus-Liebig University, Gieben.
    Data measured at UNILAC- GSI, 1977-81. (ex Gs98)",,,,,27.54,MeV/(mg/cm2)
Xe,132.0,Au,s,0.1,MeV/u,4.8,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,4.8,MeV/(mg/cm2)
Xe,132.0,Au,s,0.2,MeV/u,7.6,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,7.6,MeV/(mg/cm2)
Xe,132.0,Au,s,0.3,MeV/u,10.6,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,10.6,MeV/(mg/cm2)
Xe,132.0,Au,s,0.4,MeV/u,12.9,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,12.9,MeV/(mg/cm2)
Xe,132.0,Au,s,0.5,MeV/u,14.9,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,14.9,MeV/(mg/cm2)
Xe,132.0,Au,s,0.6,MeV/u,16.6,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,16.6,MeV/(mg/cm2)
Xe,132.0,Au,s,0.7,MeV/u,17.7,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,17.7,MeV/(mg/cm2)
Xe,132.0,Au,s,0.8,MeV/u,18.7,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,18.7,MeV/(mg/cm2)
Xe,132.0,Au,s,0.9,MeV/u,19.6,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,19.6,MeV/(mg/cm2)
Xe,132.0,Au,s,1.0,MeV/u,20.3,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,20.3,MeV/(mg/cm2)
Xe,132.0,Au,s,1.5,MeV/u,23.0,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,23.0,MeV/(mg/cm2)
Xe,132.0,Au,s,2.0,MeV/u,24.2,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,24.2,MeV/(mg/cm2)
Xe,132.0,Au,s,2.5,MeV/u,25.1,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,25.1,MeV/(mg/cm2)
Xe,132.0,Au,s,3.0,MeV/u,26.0,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,26.0,MeV/(mg/cm2)
Xe,132.0,Au,s,4.0,MeV/u,27.1,MeV/(mg/cm2),6,196.96657,2023-11-27,2009,Trz2009,"W.H.Trzaska,G.N.Knyazheva,J.Perkowski,J.Andrzejewski,S.V.Khlebnikov, E.M.Kozulin,V.G.Lyapin,T.Malkiewicz,M.Mutterer Nucl.Instrum.Methods Phys.Res. B267, 3403",10.1016/j.nimb.2009.08.006,,,,27.1,MeV/(mg/cm2)
Xe,131.0,Au,s,0.0761,MeV/u,3.19,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,3.19,MeV/(mg/cm2)
Xe,131.0,Au,s,0.0894,MeV/u,3.63,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,3.63,MeV/(mg/cm2)
Xe,131.0,Au,s,0.104,MeV/u,4.02,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,4.02,MeV/(mg/cm2)
Xe,131.0,Au,s,0.12,MeV/u,4.47,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,4.47,MeV/(mg/cm2)
Xe,131.0,Au,s,0.135,MeV/u,4.97,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,4.97,MeV/(mg/cm2)
Xe,131.0,Au,s,0.154,MeV/u,5.53,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,5.53,MeV/(mg/cm2)
Xe,131.0,Au,s,0.173,MeV/u,6.15,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,6.15,MeV/(mg/cm2)
Xe,131.0,Au,s,0.194,MeV/u,6.82,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,6.82,MeV/(mg/cm2)
Xe,131.0,Au,s,0.211,MeV/u,7.17,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,7.17,MeV/(mg/cm2)
Xe,131.0,Au,s,0.234,MeV/u,7.98,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,7.98,MeV/(mg/cm2)
Xe,131.0,Au,s,0.256,MeV/u,8.59,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,8.59,MeV/(mg/cm2)
Xe,131.0,Au,s,0.283,MeV/u,9.29,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,9.29,MeV/(mg/cm2)
Xe,131.0,Au,s,0.307,MeV/u,10.0,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,10.0,MeV/(mg/cm2)
Xe,131.0,Au,s,0.336,MeV/u,10.8,MeV/(mg/cm2),6,196.96657,2023-11-27,2014,Ech2014,"A.Echler, P.Egelhof, P.Grabitz, et al. J. Low Temp. Phys., Jan 14",10.1007/s10909-013-1043-y,,,,10.8,MeV/(mg/cm2)
